Alder Flycatcher,,,,,,,,,,,,,,,,,
American Crow,1,2,1,1,4,1,2,,,1,,,1,,,4,1
American Goldfinch,,,,2,2,3,,1,,1,,,2,,1,,1
American Kestrel,,,,1,,,,,,,,,,,,,
American Redstart,1,1,3,,,,,,,,,,,,,,
American Robin,1,1,,2,,,,,,,1,1,,,,,
American White Pelican,,,,,,,,,,,,,,,,,
Bald Eagle,,,,,,,,,,,,,,,,,
Baltimore oriole,3,1,,,1,1,1,,,,,,,,,,3
Barn Swallow,,,,,,,,,,,,,,,,,
Bay-breasted Warbler,,,,,,,,,,,,,,,,,
Belted Kingfisher,,,,,,,,,,,,,,,,,
Black Tern,,,,,,,,,,,,,,,,,
Black-and-white Warbler,,,,,,,,,,,,,,,,,
Blackburnian Warbler,,,,,,,,1,,,,1,,,,,
Black-capped Chickadee,,,2,,1,,,,,,,1,1,1,,,
Blackpoll Warbler,,,,,,,,,,,,,,,,,
Black-throated Green Warbler,,,,,,,,,,,,,,,,,
Blue Jay,,2,,1,2,1,,2,1,2,1,1,,3,1,,
Blue-gray Gnatcatcher,,1,,,,,,,,,,,,,1,1,
Blue-headed [solitary] Vireo,,,,,,,,,1,,,,,,,,
Blue-winged Teal,,,,,,,,,,,,,,,,,
Blue-winged Warbler,,,,,,,,,,,,,,,,,
Bobolink,,,,,,,,,,,,,,,,,
Broad-winged Hawk,,,,,,,,,,,,,,,,,
Brown Thrasher,,,,,,,,,,,,,,,,,
Brown-headed Cowbird,,1,1,,4,,,,,,,,1,1,,,
Canada Goose,2,4,2,,,,,,,,,,,,,1,
Canada Warbler,,,,,,,,,,,,,,,,,
Cape May Warbler,,,,,,,,,,,,,,,,,
Caspian tern,,,,,,,,,,,,,,,,,
Cedar Waxwing,,,,,,,,,,,,,,,,,
Chestnut-sided Warbler,,,,,,,,,,,,,,,,,
Chimney Swift,,,,,,,,,,,,,,,,,
Chipping Sparrow,,,,,,,,,,,,,,,,,
Clay-colored Sparrow,,,,1,1,,,,,,,,,,2,2,
Cliff Swallow,,,,,,,,,,,,,,,,,
Common Grackle,,,,,,,,,,,,,,,,,
Common Yellowthroat,1,,2,1,,2,1,,1,1,,1,,1,2,1,
Connecticut Warbler,,,,,,,,,,,,,,,,,
Cooper's Hawk,,,,,,,,,,,,,,,,,
Downy Woodpecker,,,,,,,,,,,,,,,,,
Eastern Bluebird,,,,,,,,,,,,,,,,,
Eastern Kingbird,,,,,1,,,,,,,,,,,,
Eastern Meadowlark,,,,1,,1,,,,,,,,,,,
Eastern Phoebe,,,,,,,,,,,,,,,,,
Eastern Towhee,,,,,,,,,,,,,,,,,
Eastern Wood-pewee,,,1,,,,,,,,,,,,,,
European Starling,1,,,,,,,,,,,,,,,,
Evening Grosbeak,,,,,,,,,,,,,,,,,
Field Sparrow,,,1,,,,,,,,,,2,,,,
Golden Eagle,,,,,,,,,,,,,,,,,
Golden-winged Warbler,,,,,,,,,,,,,,,,,
Grasshopper Sparrow,,,,1,,,,,,,,,,,,,
Gray Catbird,,,1,,,,,,,,,,,,1,,
Gray-cheeked Thrush,,,,,,,,,,,,,,,,,
Great Blue Heron,,,,1,,,,,,,,,,,,,
Great Crested Flycatcher,,,,1,1,,,2,1,1,2,,,1,,,
Great Egret,,,,,,,,,,,,,,,,,
Great Horned Owl,,,,,,,,,,,,,,,,,
Green Heron,,,,,,,,,,,,,,,,,
Hairy Woodpecker,,,,,,,,,,,,,,,,,
Henslow's Sparrow,,,,,,,,,,,,,,,,,
Hermit Thrush,,,,,,,,,,,,,,,,,
House Finch,,,,,,,,,,,,,,,,,
House Sparrow,,,,,,,,,,,,,,,,,
House Wren,2,2,,,,1,,,2,1,1,1,,1,,1,3
Indigo Bunting,,,,,,1,,,,,,,1,,1,,
Killdeer,,,,,,,,,,,,,,,,1,
Least Flycatcher,,,,,,,,,,,,,,,,,
Magnolia Warbler,,,,,,,,,,,,,,,,,
Mallard,,,,,,,,,,,,,,,,,
Marsh Wren,,,,,,,,,,,,,,,,,
Mourning Dove,,,,,,,,,,,,,,,,,
