Alder Flycatcher,,,,,,,,,,,,,,,,,
Connecticut Warbler,,,,,,,,,,,,,,,,,
Cooper's Hawk,,,,,,,,,,,,,,,,,
Downy Woodpecker,,,,,,,,,,,,,,,,,1
Eastern Bluebird,,,,,,,,,,,,,,,,,1
Eastern Kingbird,,,,,,,,,,,,,,,,,
Eastern Meadowlark,,,,1,1,,,,,,,,,,,,
Eastern Phoebe,,,,,,,,,,,,,,,,,
Eastern Towhee,,,,,,,,,,,,,,,,,
Eastern Wood-pewee,,,,,,,,,,,,,,,,,
European Starling,,,,,,,,,,,,,,,,,
Evening Grosbeak,,,,,,,,,,,,,,,,,
Field Sparrow,,,,,,,,,2,,,,,,,,
Golden Eagle,,,,,,,,,,,,,,,,,
Golden-winged Warbler,,,,,,,,,,,,,,,,,
Grasshopper Sparrow,,,,,1,,,,,,,,,,,,
Gray Catbird,2,1,,,,,,,,,,,,,1,1,
Gray-cheeked Thrush,,,,,,,,,,,,,,,,,
Great Blue Heron,,,,,,,,,,,,,,,,,
Great Crested Flycatcher,,,,,,,,,,,,,,,,,
Great Egret,,,,,,,,,,,,,,,,,
Great Horned Owl,,,,,,,,,,,,,,,,,
Green Heron,,,,,,,,,,,,,,,,,
Hairy Woodpecker,,,,,,,,,,,,,,,,,
Henslow's Sparrow,,,,,,,,,,,,,,,,,
Hermit Thrush,,,,,,,,,,,,,,,,,
House Finch,,,,,,,,,,,,,,,,,
House Sparrow,,,,,,,,,,,,,,,,,
House Wren,,2,1,,,,,,,,,1,,1,,1,4
Indigo Bunting,,,,,,,,,,,,,,,,,
Killdeer,,,,,,,,,,,,,,,,,
Least Flycatcher,,,,,,,,,,,,,,,,,
Magnolia Warbler,,,,,,,,,,,,,,,,,
Mallard,5,,,,,,,,,,,,,,,,
Marsh Wren,,,,,,,,,,,,,,,,,
Mourning Dove,,,,,,,,,,,,,,,,,
Mourning Warbler,,,,,,,,,,,,,,,,,
Nashville Warbler,,,,,,,,,,,,,1,,,,
Northern Cardinal,1,1,,,1,,,,,,1,1,,,1,,1
Northern Flicker,,,,,,,,,,,,,,,,,
Northern Harrier,,,,,,,,,,,,,,,,,
Northern Parula,,,,,,,,,,,,,,,,,
Northern Rough-winged Swallow,,,,,,,,,,,,,,,,,
Northern Waterthrush,,,,,,,,,,,,,,,,,
Olive-sided Flycatcher,,,,,,,,,,,,,,,,,
Orange-crowned Warbler,,,,,,,,,,,,,,,,,
Orchard oriole,,,,,,,,,,,,,,,,,
Osprey,,,,,,,,,,,,,,,,,
Ovenbird,,,,,,,,,,,,,,,,,
Palm Warbler,,,,,,,,,,,,,,,,,
Peregrine Falcon,,,,,,,,,,,,,,,,,
Philadelphia Vireo,,,,,,,,,,,,,,,,,
Pileated Woodpecker,,,,,,,,,,,,,,,,,
Red-bellied Woodpecker,,,,,,1,1,2,1,,,,1,,1,2,
Red-eyed Vireo,,,,,,,,,,,,,,,,,
Red-headed Woodpecker,,,,,,,,,,,,,,,,,
Red-Tailed Hawk,,,,,,,,,,,,,,,,,
Red-winged Blackbird,1,,,,,2,4,,,,,,,,,,
Ring-billed Gull,,,,,,,,,,,,,,,,,
Ring-necked Pheasant,,1,2,2,1,1,,2,1,1,,,,,1,,1
Rock Pigeon,,,,,,,,,,,,,,,,,
Rose-breasted Grosbeak,,,,,,,,,,,,,2,2,2,2,
Ruby-crowned Kinglet,,,,,,,,,,,,,,,,,
Ruby-Throated Hummingbird,,,,,,,,,,,,,,,,,
Sandhill Crane,,,,,,,,,,,,,,,,,
Savannah Sparrow,,,,,,,,,,,,,,,,,
Scarlet Tanager,,,,,,,,,,,,,,,,,
Sedge Wren,,,,,,,,,,,,,,,,,
Solitary Sandpiper,,,,,,,,,,,,,,,,,
Song Sparrow,1,,1,4,1,1,,1,,1,,,,1,,1,2
Sora,,,,,,,,,,,,,,,,,
Spotted Sandpiper,,,,,,,,,,,,,,,,,
Swainson’s Thrush,,,,,,,,,,,,,,,,,
Swamp Sparrow,,,,,,,,,,,,,,,,,
Tennesee Warbler,,1,,,,,,1,,,,,,,,2,
Tree Swallow,,,,,,2,,1,,,,,,,,,
Tufted Titmouse,,,,,,,,,,,,,,,,,
Turkey Vulture,,,,,,,,,,,,,,,,,
Veery,,,,,,,,,,,,,,,,,
Vesper Sparrow,,,,,,,,,,,,,,,,,
Warbling Vireo,,,,,,,,,,1,,,,,,,
White-breasted Nuthatch,,1,,,,,,,,,,,,1,,1,
White-Crowned Sparrow,,,,,,,,,,,,,,,,,
White-throated Sparrow,,,,,,,,,,,,,,,,,
Wild Turkey,,,,,,,,,,,,,,,,,
Willow Flycatcher,,,,,,,,,,,,,,,,,
Wilson's Warbler,,,,,,,,,,,,,,,,,
Wood Duck,,,,,,,,,,,1,,,,,,
Wood Thrush,,,,,,1,,,,,,,,,,,
Yellow Warbler,,,,,,,,,,,,,,,,,
Yellow-bellied Flycatcher,,,,,,,,,,,,,,,,,
Yellow-bellied Sapsucker,,,,,,,,,,,,,,,,,
Yellow-headed Blackbird,,,,,,,,,,,,,,,,,
Yellow-rumped Warbler,,,,,,,,,,,,,,,,6,
Yellow-throated Vireo,1,,,,,,,,,,1,,,,,,
